79007,177,164
79047,205,65535
79116,220,65535
79158,184,65535
79200,170,168
79222,165,65535
79275,164,65535
79316,169,162
79340,206,162
79366,215,163
79405,175,209
79446,159,160
79484,166,158
79524,156,156
79563,190,163
79603,214,189
79643,190,164
79683,162,161
79723,154,360
79764,171,162
79806,162,157
79842,188,160
79882,208,156
79922,177,161
79961,166,159
80001,161,157
80040,183,160
80080,220,163
80120,194,200
80160,172,168
80199,183,158
80239,147,155
80279,176,158
80319,203,166
80358,198,154
80398,174,200
80438,172,155
80478,161,177
80518,167,156
80558,147,158
80598,156,183
80637,202,157
80676,201,153
80716,178,208
80756,162,167
80796,164,157
80835,163,158
80875,179,157
80915,210,161
80955,176,158
80994,167,159
81034,168,157
81074,176,161
81114,216,156
81158,188,161
81193,168,167
81233,172,165
81272,173,172
81312,210,176
81352,206,181
81392,186,181
81431,173,165
81471,184,167
81511,161,165
81551,191,173
81591,207,173
81630,211,164
81670,186,175
81710,176,171
81750,166,159
81788,176,188
81828,166,172
81868,182,159
81908,216,164
81948,182,165
81987,163,157
82027,170,157
82067,166,164
82107,164,160
82147,202,160
82186,220,159
82226,197,160
82266,172,161
82306,164,186
82345,156,179
82384,180,170
82424,220,186
82464,173,174
82508,157,195
82544,159,154
82584,206,153
82623,170,154
82663,157,155
82703,155,161
82743,204,156
82782,180,157
82822,158,153
82862,182,151
82902,148,162
82940,164,155
82980,193,157
83020,211,161
83060,191,153
83100,160,150
83139,171,151
83179,149,154
83219,183,161
83259,204,157
83308,185,153
83339,155,155
83378,159,154
83418,179,160
83458,229,164
83497,196,161
83536,167,165
83576,162,158
83616,200,164
83656,210,175
83696,227,230
83736,248,200
83776,235,193
83815,267,212
83858,270,206
83895,285,237
83935,297,227
83975,311,313
84015,340,255
84054,326,275
84093,314,269
84133,283,281
84173,279,270
84213,243,216
84252,235,215
84292,219,227
84332,204,191
84371,201,180
84411,194,167
84451,164,160
84490,157,179
84530,196,150
84570,187,145
84610,150,156
84649,157,149
84688,157,140
84728,206,135
84768,198,134
84808,140,141
84847,130,185
84888,143,133
84927,191,126
84967,154,126
85007,129,123
85047,122,127
85086,126,129
85126,147,127
85166,177,176
85209,164,128
85245,120,117
85284,109,131
85324,148,115
85364,172,115
85403,110,113
85443,114,109
85483,196,112
85523,111,266
85563,108,110
85603,166,106
85642,166,110
85682,101,115
85722,103,105
85762,97,100
85800,136,98
85840,178,102
85880,158,110
85920,94,100
85959,89,92
85999,102,91
86039,150,85
86079,166,85
86119,139,85
86159,88,91
86199,82,92
86238,144,90
86278,158,94
86318,102,98
86358,138,98
86396,161,98
86436,108,107
86476,100,111
86516,130,106
86556,177,106
86596,184,111
86639,136,111
86675,125,112
86715,115,122
86755,131,1398
86802,196,119
86834,189,125
86874,129,131
86914,123,142
86953,143,135
86993,197,128
87032,174,132
87072,130,151
87112,131,133
87152,154,136
87192,214,127
87231,144,132
87271,150,158
87311,146,137
87351,186,133
87390,202,133
87430,158,141
87470,158,146
87510,151,164
87549,145,138
87589,157,157
87628,179,143
87668,201,151
87708,183,155
87748,152,153
87787,149,151
87828,176,167
87867,196,160
87907,166,161
87947,164,159
87991,138,178
88027,165,161
88066,163,157
88105,181,157
88145,178,173
88185,189,164
88225,211,193
88264,182,183
88304,167,164
88344,179,175
88384,209,173
88423,181,172
88463,220,180
88503,185,181
88543,183,183
88583,227,186
88623,217,193
88662,185,204
88701,219,202
88741,227,219
88781,217,204
88821,231,205
88861,222,196
88900,237,204
88949,231,225
88980,251,225
89020,240,232
89059,241,202
89099,250,199
89139,244,231
89179,236,195
89218,234,217
89257,240,211
89297,236,202
89340,224,479
89378,228,204
89416,218,204
89456,223,207
89496,224,207
89536,221,205
89576,223,203
89616,217,231
89655,203,207
89695,216,226
89735,217,215
89775,220,215
89814,223,214
89853,216,224
89893,218,224
89933,236,223
89973,217,239
90012,267,258
90053,255,222
90092,244,232
90132,247,267
90172,247,248
90211,247,245
90252,245,223
90291,232,223
90331,244,702
90374,230,224
90411,230,220
90449,234,209
90489,248,216
90529,259,219
90569,274,219
90609,247,227
90648,237,239
90692,191,250
90728,206,277
90768,197,329
90808,207,1276
90854,190,1470
90895,200,65535
90955,196,65535
90997,200,65535
91040,186,65535
91091,190,65535
91134,167,65535
91176,175,190
91200,180,176
91223,193,176
91246,214,172
91284,229,171
91324,245,171
91364,227,176
91404,200,173
91443,210,192
91483,205,189
91523,197,179
91563,232,182
91602,240,188
91641,214,188
91681,201,189
91721,202,197
91761,188,194
91801,195,185
91841,201,188
91880,219,183
91920,233,187
91960,224,230
92004,195,186
92040,199,201
92080,202,200
92119,221,187
92158,249,195
92198,227,183
92237,224,191
92278,225,218
92317,231,184
92357,234,179
92397,231,193
92437,211,189
92476,224,189
92516,215,189
92556,217,189
92596,221,189
92635,220,189
92676,221,189
92715,227,189
92754,222,189
92794,224,189
92834,205,188
92873,223,189
92913,218,189
92953,220,189
92993,226,189
93033,233,189
93072,220,191
